doc_id,name,authority,applies_gov,applies_private,summary
1460,Wisconsin Act 2023-123 (AI Content Disclosure),Wisconsin,False,False,"Amends the title of statute 11.1303 to include synthetic media in political contexts.

Defines ""synthetic media"" as audio or video content substantially produced by generative AI.

Mandates disclosure in audio communications with synthetic media, stating ""Contains content generated by AI"" at the start and end.

Requires video communications with synthetic media to display readable notices throughout, indicating AI-generated content.

Authorizes the commission to implement rules, including possible exceptions to disclosure requirements.

Specifies that compliance does not exempt from other civil or criminal liabilities.

Establishes penalties up to $1,000 for intentional violations of disclosure requirements.

Exempts broadcasters from liability unless they are responsible committees.

Clarifies that the act does not alter the rights or obligations under 47 USC 230.

Applies disclosure requirements to communications created on or after the act's effective date."
1459,West Virginia HB 5690 (AI Task Force),West Virginia,False,False,"Establishes the West Virginia Task Force on Artificial Intelligence within the Office of the Governor. 

Specifies membership including representatives from government, industry, education, and health sectors, appointed by various authorities. 

Charges the Task Force with responsibilities such as recommending AI definitions for legislation, identifying relevant state agencies for AI policy oversight, and developing best practices for public sector AI use. 

Mandates recommendations on AI's impact on employment, protecting individual rights and data, and addressing AI use in education. 

Requires the Task Force to assess current AI use in state agencies and consider extending its mandate to keep pace with AI advancements. 

Obligates submission of a comprehensive report by July 1, 2025, after which the Task Force terminates. 

Requires initial appointments within 90 days and quarterly meetings, with administrative support provided by the Office of Technology."
1515,Michigan HB 2023-5144 (Election Law),Michigan,False,False,"Prohibits the distribution of materially deceptive media produced by artificial intelligence within 90 days of an election if intended to harm a candidate's reputation or alter voting behavior.

Exempts media with a clear disclaimer that it has been manipulated and includes a citation to the original source.

Classifies violations as a misdemeanor for the first offense and a felony for subsequent offenses within five years.

Allows the attorney general, affected individuals, candidates, or voter organizations to seek permanent injunctive relief in certain courts.

Requires that injunctive relief complaints be non-frivolous and supported by clear and convincing evidence.

Defines ""materially deceptive media"" as AI-generated content that falsely depicts individuals in misleading ways.

Conditions the act's effectiveness on the enactment of House Bill No. 5143."
1435,New Mexico HB 182 (Campaign Reporting Act),New Mexico,False,False,"Amends the Campaign Reporting Act to require disclaimers on advertisements containing materially deceptive media created through artificial intelligence (AI).

Defines ""materially deceptive media"" as content using AI to falsely depict individuals without consent.

Mandates disclaimers stating the content is AI-manipulated, specifying whether it is an image, video, or audio.

Prohibits the distribution of materially deceptive media within 90 days before an election if intended to mislead voters, unless accompanied by the required disclaimer.

Establishes penalties for violations: a misdemeanor for a first offense and a fourth-degree felony for subsequent offenses.

Allows enforcement and injunctive relief by the attorney general, district attorneys, affected individuals, candidates, or organizations representing voters' interests.

Excludes certain media types from disclaimer requirements and clarifies non-violation conditions for broadcasting stations and distribution platforms."
1517,Minnesota HF 1370 (Deepfake Accountability and Public Safety) ,Minnesota,False,False,"Establishes a cause of action for the nonconsensual dissemination of deep fake sexual images in Minnesota, allowing plaintiffs to seek damages, including financial losses and mental anguish.

Defines the crime of using deep fake technology to influence elections, with penalties including imprisonment and fines for violations committed within 90 days before an election.

Criminalizes the intentional dissemination of deep fake images depicting intimate parts or sexual acts without consent, with increased penalties for aggravating factors such as intent to profit or harass.

Allows for injunctions and restraining orders to prevent further harm and includes confidentiality measures for plaintiffs.

Provides exemptions for lawful purposes, such as criminal investigations, reporting unlawful conduct, or scientific research, while ensuring compliance with federal law.

Specifies that these provisions are effective from August 1, 2023, and outlines jurisdiction and venue rules for related legal actions."
1513,Michigan HB 5141 (Campaign Practices),Michigan,False,False,"Amends campaign finance law to require that political advertisements generated substantially by artificial intelligence include a clear and conspicuous statement indicating AI involvement.

Mandates that AI-generated political advertisements in graphic form display the statement in large text, while audio communications must audibly disclose AI use at the beginning or end.

Requires video advertisements to display the statement for at least four seconds and include an audible disclosure.

Imposes fines for violations, with $250 for the first offense and up to $1,000 for subsequent offenses.

Exempts bona fide news coverage and platforms with clear policies on AI content disclosure from these requirements.

Defines ""qualified political advertisement"" as including various advertising formats related to elections or ballot questions using AI-generated content.

Conditions the act’s effectiveness on the enactment of House Bill No. 5143."
1500,Idaho HB 664 (Freedom From AI-Rigged Elections Act),Idaho,False,False,"Enacts the ""Freedom From AI-Rigged (FAIR) Elections Act"" to regulate synthetic media in electioneering communications.

Defines ""synthetic media"" as altered audio or video intended to mislead about real events or speech through advanced digital techniques.

Allows candidates misrepresented by synthetic media to seek injunctive relief and damages against the creators or distributors.

Requires disclosures on synthetic media: a visible text or audible notice stating the media is manipulated.

Places the burden on plaintiffs to prove synthetic media use by clear and convincing evidence.

Holds information content providers liable, not the medium, unless disclosures are altered or removed.

Encourages courts to resolve cases swiftly.

Declares provisions severable to maintain the act's enforceability if parts are invalidated.

Implements the act immediately upon passage due to an emergency declaration."
1447,Utah HB 249 (Utah Legal Personhood Amendments),Utah,False,False,"Prohibits governmental entities in Utah from granting or recognizing legal personhood for artificial intelligence.

Restricts legal personhood to human beings and excludes inanimate objects, bodies of water, land, real property, atmospheric gases, astronomical objects, weather, plants, nonhuman animals, or any non-human taxonomic domain.

Applies these restrictions regardless of other legal provisions.

Enacts the bill with an effective date of May 1, 2024."
1399,Alabama HB 172 (Use of Materially Deceptive Media in Elections),Alabama,False,False,"Prohibits the distribution of materially deceptive media, produced by AI, within 90 days before an election if intended to harm a candidate's reputation or influence voting patterns.

Defines ""materially deceptive media"" as AI-generated content falsely depicting individuals in actions or speech they did not partake in.

Allows exceptions if disclaimers clearly state the media's manipulation and provide source citations for edited content.

Classifies violations as Class A misdemeanors, with repeat offenses within five years as Class D felonies.

Permits the Attorney General, depicted individuals, candidates, and voter-representing entities to seek permanent injunctive relief against violators.

Excludes distributors without knowledge of deception or intent to harm from violations, including media entities distributing content as part of legitimate news coverage.

Protects satire and parody, provided they don't rely on AI for impersonation.

Effective October 1, 2024."
1539,Washington S 5838 (Artificial Intelligence Task Force),Washington,False,False,"Establishes a task force in Washington State to assess current AI uses and trends and recommend guidelines and potential legislation for AI systems.

Composes the task force of an executive committee with appointed members from legislative bodies, the attorney general's office, technology experts, industry representatives, and community advocates.

Charges the task force with examining AI development and use, focusing on safety, privacy, and civil rights, and submitting recommendations to the legislature.

Mandates a literature review on AI public policy issues, analysis of existing legal protections, and proposals for ethical AI guidelines and high-risk AI use identification.

Tasks the office of the attorney general with administering the task force, retaining consultants, and supporting subcommittee formation.

Requires the task force to deliver reports to the governor and legislature, with a final report due by July 1, 2026.

Expires the task force on June 30, 2027."
1528,Oregon SB 1571 (AI in Campaign Ads),Oregon,False,False,"Mandates that campaign communications using synthetic media include a disclosure stating the manipulation of images, audio, or video.

Allows the Secretary of State and the Attorney General to initiate legal proceedings to prevent violations of the requirement for disclosure in campaign communications using synthetic media.

Imposes a civil penalty of up to $10,000 for violations, with penalties directed to the State Treasury's General Fund.

Excludes certain media providers, broadcasters, and publications from the disclosure requirement, provided they acknowledge potential authenticity issues or involve satire or parody.

Adds the new provisions to Oregon Revised Statutes chapter 260 and amends ORS 260.345 to incorporate enforcement mechanisms for violations involving synthetic media in campaign communications.

Permits the Secretary of State to establish rules to implement these provisions.

Declares an emergency for immediate enactment to preserve public peace, health, and safety."
1535,Utah SB 131 (Information Technology Act Amendments),Utah,False,False,"Enacts requirements for disclosure of synthetic media generated by AI in election-related communications, effective May 1, 2024. 

Mandates audio communications with synthetic audio to state, ""Contains content generated by AI,"" at both the beginning and end. 

Requires visual communications with synthetic media to display phrases such as ""This content generated by AI"" throughout the video or image. 

Imposes a requirement for creators and sponsors to include tamper-evident digital content provenance in online advertisements, detailing the creators, edits, and AI usage.

Allows civil penalties up to $1,000 per violation.

Considers the intentional use of AI as an aggravating factor in criminal sentencing, effective July 1, 2024. 

Permits judges and parole boards to regard AI-assisted crime as an aggravating factor during sentencing. 

Maintains judicial discretion in sentencing decisions despite AI-related aggravating factors."
1496,Florida SB 1680 (Advanced Technology),Florida,False,False,"Create the Government Technology Modernization Council within Florida's Department of Management Services to study and monitor new technologies, including artificial intelligence (AI).

Require the council to recommend legislative and administrative actions to promote data modernization and AI system deployment, and establish AI safety standards.

Mandate the council to assess AI's impact on legal rights and its use by governmental and private entities, focusing on potential exploitation by bad actors.

Direct the council to evaluate the need for digital literacy curricula and submit annual recommendations for government technology modernization.

Prohibit knowingly possessing, controlling, or intentionally viewing generated child pornography, with violations constituting a third-degree felony.

Forbid intentionally creating generated child pornography, imposing similar felony penalties.

Prohibit reproduction of generated child pornography in criminal proceedings, ensuring secure custody by law enforcement.

Specify the act's effective date as July 1, 2024."
1403,Colorado HB 1468 (Artificial Intelligence Impact Task Force),Colorado,False,False,"Establishes the Artificial Intelligence Impact Task Force in Colorado to propose recommendations for protecting consumers and workers from AI systems and automated decision systems.

Defines key terms, including ""artificial intelligence system,"" ""automated decision system,"" and ""algorithmic discrimination.""

Requires the task force to consider transparency, disclosure, and protection measures against algorithmic discrimination, and to recommend best practices for ethical and equitable AI usage.

Mandates the task force to include diverse representation and expertise in AI and related fields.

Obligates the task force to meet regularly, with an initial meeting by September 1, 2024, and to submit a report by February 1, 2025.

Permits the task force to continue meeting as needed until its repeal on September 1, 2027, subject to review.

Specifies that non-legislative task force members serve without compensation, but legislative members receive compensation."
1439,Oregon HB 4153 (AI Task Force),Oregon,False,False,"Establishes the Task Force on Artificial Intelligence in Oregon, comprising 14 members with diverse expertise.

Requires task force members to have proficiency in computer science, AI, technology industries, workforce development, or data privacy.

Mandates the task force to examine and define AI-related terms for potential legislation, aligning closely with federal definitions.

Requires the task force to gather input from a wide range of stakeholders, including academia, consumer groups, and businesses.

Directs the task force to report recommendations to an interim committee by December 1, 2024.

Provides that the Legislative Policy and Research Director offers staff support, and state agencies assist the task force.

Specifies that the task force ceases on January 1, 2025, with an emergency declared for the act's immediate implementation."
1464,Connecticut SB 1103 (AI Automated Decision Making),Connecticut,False,False,"Mandates the Department of Administrative Services to inventory AI systems used by state agencies and make this information publicly available by December 31, 2023, with annual updates.

Requires ongoing assessments of AI systems to prevent unlawful discrimination or disparate impacts, starting February 1, 2024.

Directs the Office of Policy and Management to establish AI policies and procedures for state agencies by February 1, 2024, addressing procurement, implementation, and assessment to avoid discrimination.

Prohibits state agencies from implementing AI systems without impact assessments ensuring non-discrimination.

Establishes a similar framework for the Judicial Department, including inventories, policy development, and assessments.

Prohibits state contracts with businesses unless they comply with specified statutory provisions, effective October 1, 2023.

Creates a working group to recommend ethical AI use in government, assess federal AI guidelines, and propose an AI bill of rights for Connecticut, reporting findings by February 1, 2024."
1485,Arizona SB 1359 (Deepfakes in Election Communications),Arizona,False,False,"Prohibits the creation and distribution of deceptive and fraudulent deepfakes of election candidates within ninety days before an election unless there is a clear disclosure that the content is generated by artificial intelligence.

Exempts satire, parody, and interactive computer services from this prohibition.

Imposes a civil penalty for each day a deceptive deepfake is distributed without the required disclosure.

Defines a ""creator"" as a person using AI or digital technology to generate synthetic media, excluding technology providers.

Clarifies ""deceptive and fraudulent deepfake"" as synthetic media intended to mislead people about a candidate's actions or statements.

Defines ""synthetic media"" as digitally manipulated images, audio, or video to create realistic but false impressions."
1432,New Hampshire HB 1688 (AI Use By State Agencies),New Hampshire,False,False,"Prohibits state agencies from using AI to classify individuals based on behavior, socio-economic status, or personal characteristics if it results in unlawful discrimination.

Bans real-time and remote biometric identification systems for public surveillance, except by law enforcement with a warrant.

Forbids the use of deepfakes for deceptive or malicious purposes.

Mandates human review of AI-generated, irreversible recommendations or decisions before implementation.

Requires disclosure for content generated by generative AI if not reviewed by a human.

Informs users when interacting with AI systems.

Obligates state agencies to review AI use for compliance within nine months and align procedures with the chapter and ethics code.

Demands removal of prohibited AI systems and ensures new AI deployments comply with regulations.

Directs the Department of Information Technology to report annually on AI systems used by state agencies, noting compliance and changes.

Specifies the act's effective date as July 1, 2024."
1444,South Dakota SB 79 (Child Pornography),South Dakota,False,False,"Defines ""computer-generated child pornography"" to include AI-generated depictions indistinguishable from actual minors engaged in prohibited sexual acts.

Criminalizes possession, distribution, and manufacture of child pornography, including AI-generated content, with varying felony classes and mandatory minimum sentences for first and subsequent offenses.

Prohibits defenses based on consent or mistaken age, but allows an affirmative defense if the depiction is solely of the person charged.

Mandates court assessments for convicted individuals and allows sentence mitigation in specific circumstances.

Requires prior out-of-state convictions for similar offenses to be considered in determining repeat offenses.

Specifies that certain materials with serious value are exempt from these prohibitions.

Incorporates offenses involving child pornography into the definitions of sex crimes, impacting registration and sentencing.

Addresses juvenile sexting, deeming it a misdemeanor if minors distribute or possess nude images or participate in prohibited acts using digital media."
1507,Indiana HB 1133 (Digitally Altered Media in Elections),Indiana,False,False,"Amends the Indiana Code to add regulations on the use of digitally altered media in elections.

Defines ""campaign communication"" to include media advocating for or against a candidate, with fabricated media depicting candidates requiring specific disclaimers.

Requires disclaimers for campaign communications containing fabricated media to state that elements have been digitally altered or artificially generated.

Mandates disclaimers in printed, audio, and video formats to meet specific visibility, audibility, and frequency standards.

Allows candidates depicted in fabricated media without the required disclaimer to sue the person who financed, sponsored, or disseminated the communication.

Entitles prevailing plaintiffs to recover actual damages, injunctive relief, and associated legal costs.

Places the burden of proof on the plaintiff to demonstrate depiction in fabricated media by clear and convincing evidence.

Expedites court hearings for related civil actions.

Declares an emergency for the immediate enactment of this regulation."
1468,Maryland HB 622 (Industry 4.0 Technology Grant Program),Maryland,False,False,"Establishes the Industry 4.0 Technology Grant Program in Maryland's Department of Commerce to support small and medium-sized manufacturers in implementing advanced technologies, including artificial intelligence, to improve productivity and competitiveness.

Creates a special, nonlapsing Industry 4.0 Technology Grant Fund to provide financial support, with grants ranging from $25,000 to $500,000, requiring matching funds based on company size.

Reserves 20% of funds for manufacturers with 50 or fewer employees, allowing unused reserves to be reallocated to larger companies.

Requires grant recipients to report on fund usage within one year and mandates potential repayment if conditions are unmet.

Mandates the Governor to allocate $1,000,000 annually from 2024 to 2028 to the Fund.

Directs the Secretary to establish regulations for program implementation and commence the Act on October 1, 2023."
1411,Hawaii SB 2284 (Relating To A Wildfire Forecast System For Hawaii),Hawaii,False,False,"Mandates the University of Hawaii to establish a two-year program for developing a wildfire forecast system using artificial intelligence.

Requires the system to forecast wildfire risks statewide to enhance public safety and improve preparedness and risk mitigation measures.

Obligates the University of Hawaii to report on the program's effectiveness and provide findings, recommendations, and any proposed legislation to the legislature before the 2026 regular session.

Appropriates $1,000,000 from the state's general revenues for fiscal year 2024-2025 to fund the development of the wildfire forecast system.

Specifies that the Act will take effect on July 1, 2024."
1484,Arizona HB 2394 (Digital Impersonation of Candidate for Public Office),Arizona,False,False,"Amends Arizona Revised Statutes to prohibit digital impersonation using AI techniques.

Allows candidates or citizens to take legal action against digital impersonation within two years of awareness.

Mandates proof of unauthorized publication and lack of clear indication of impersonation to prevail in court.

Restricts legal action to originators of paid advertisements containing impersonations.

Exempts interactive computer service providers from liability for third-party content.

Permits filing for preliminary declaratory relief in superior court with expedited ruling requirements.

Specifies conditions for granting preliminary relief, such as immediate elections or significant harm.

Allows further injunctive relief and damages for impersonations involving sexual or criminal content.

Sets standards of proof as clear and convincing evidence for relief actions.

Defines ""digital impersonation"" as AI-manipulated media designed to deceive, excluding parody or artistic expression.

Operates as an emergency measure effective immediately to protect public peace and safety."
1117,The position paper submitted by the Chinese delegation to CCW 5th Review Conference,Chinese central government,False,False,"Urges extensive discussion on defining and scoping Lethal Autonomous Weapon Systems (LAWS), focusing on autonomy levels, human involvement, and distinctions between civilian and military uses.

Advocates for LAWS to be governed by international humanitarian laws, highlighting uncertainties in distinction, proportionality, and accountability with current systems.

Supports developing a legally binding protocol on LAWS, akin to the Protocol on Blinding Laser Weapons, to address legal gaps.

Warns that LAWS increase war's ease and frequency by lowering thresholds and costs, posing risks of indiscriminate harm to civilians.

Calls for caution in using LAWS, particularly to prevent indiscriminate civilian targeting.

Welcomes progress in LAWS discussions within the Convention on Certain Conventional Weapons (CCW) framework and supports continued expert meetings."
1431,New Hampshire HB 1432 (Deepfakes),New Hampshire,False,False,"Prohibits the creation, distribution, or presentation of deepfakes intended to embarrass, harass, entrap, defame, extort, or harm reputations or finances, categorizing such acts as a class B felony.

Establishes an additional offense and liability for legal expenses if the deepfake results in an individual's arrest.

Exempts interactive services, media entities engaged in bona fide news reporting, election communications with appropriate disclaimers, and satire or parody from these prohibitions.

Allows individuals to sue those who knowingly create harmful deepfakes for damages.

Mandates that the secretary of state reject lobbyist registrations from entities convicted of deepfake-related offenses.

Specifies that provisions are severable, ensuring unaffected provisions remain enforceable if any part is invalidated.

Sets the act's effective date as January 1, 2025, following its approval on July 19, 2024."
1510,Louisiana SB 6 (Unlawful Dissemination of AI Images),Louisiana,False,False,"Enacts R.S. 14:73.14 to criminalize the unlawful dissemination or sale of AI-generated images depicting nudity without authorization, with intent to coerce, harass, or intimidate.

Defines the crime as involving images where the distributor knows they lack the authority to distribute or sell the images.

Exempts interactive computer services and providers of telecommunications or information services from liability if their systems are used for such acts by others.

Defines ""another person"" as someone whose recognizable image is used in creating AI-generated content meant to depict a real individual."
1406,Delaware  H 333  (Artificial Intelligence Commission ),Delaware,False,False,"Establishes the Delaware Artificial Intelligence (AI) Commission to make legislative and executive recommendations on AI.

Mandates the development of statewide AI processes, principles, and guidelines for government agencies.

Encourages the use of AI in agencies to improve service delivery and ensures AI usage does not violate individual rights.

Requires an inventory of Generative AI use within state agencies to identify high-risk areas.

Comprises a 19-member commission, with appointments from state officials, academia, and the private sector.

Requires the commission to submit an annual report on activities, goals, and policy recommendations.

Places the commission within the Department of Technology and Information, with staffing support from the Chief Information Officer.

Sets an expiration of the Act 10 years after enactment unless extended by the General Assembly."
1445,Tennessee Artificial Intelligence Advisory Council Act,Tennessee,False,False,"Establishes the Tennessee Artificial Intelligence Advisory Council to guide AI awareness, education, and usage in state government.

Requires the council to submit an action plan to the governor for leveraging AI to improve government service efficiency and capture economic benefits.

Mandates the council to report annually on AI's impact on the labor market, propose legal and policy changes, and recommend workforce development strategies.

Directs the council to submit a final report by December 31, 2028, outlining AI governance frameworks, risk analyses, and recommendations for AI deployment in government.

Requires all state departments to cooperate with the council and allows the council to consult with AI experts.

Specifies that the council members will not receive compensation but will be reimbursed for travel expenses.

Repeals the act on December 31, 2028, and takes effect upon becoming law."
1715,"Mississippi S 3000 (Eight Universities Fund), Section 42",Mississippi,False,False,"Reappropriates $53,478,000 from the Education Enhancement Fund for fiscal year 2023-2024 to Institutions of Higher Learning, maintaining original funding purposes.

Allocates $15,000,000 to the University of Mississippi for expenses in Data Science and Artificial Intelligence, Healthcare Innovation, and related infrastructure.

Limits expenditure to the unexpended balance of funds as of June 30, 2023, and maintains the original purpose of the funds.

Allocates additional funds to Delta State University for flight simulators, Mississippi State University for computing infrastructure, and Alcorn State University for STEM programs, among other specified projects.

Ensures funds support technology transfer and entrepreneurial programs potentially linked to the Department of Defense and related federal research in Mississippi.

Requires consistency with the original authorization in Senate Bill 3002 from the 2022 Regular Session."
1454,Virginia SB 487 (Use of Artificial Intelligence by Public Bodies),Virginia,False,False,"Mandates the Joint Commission on Technology and Science (JCOTS) to conduct an analysis of artificial intelligence use by public bodies in Virginia.

Requires examination of policies for AI procurement, implementation, and assessment to prevent unlawful discrimination or disparate impact.

Requires public bodies to assess and continually review the impact of AI systems to avoid unlawful outcomes.

Mandates consideration of establishing a Commission on Artificial Intelligence to advise the General Assembly on AI-related issues.

Requires JCOTS to evaluate the composition and duties of this commission based on specified criteria.

Obligates JCOTS to report findings and recommendations to relevant House and Senate committees by December 1, 2024."
1714,"Iowa S 2435 (Appropriations to the Education System), Division III, Section 6. (""GENERAL FUND APPROPRIATIONS"")",Iowa,False,False,"Allocate $2.8 million to Iowa State University of Science and Technology to address workforce needs in science, technology, engineering, and mathematics (STEM) by expanding degree and certificate programs in artificial intelligence, cybersecurity, computer science, and related fields.

Promote innovation in areas such as digital agriculture, manufacturing, water quality, vaccine delivery technologies, and biosciences with the allocated funds.

Ensure that the state board of regents and the institutions of higher learning governed by them do not reduce budgeted funds for their police departments for the fiscal year 2024-2025.

Require the state board of regents to submit a quarterly financial report to the general assembly, including details on five-year graduation rates for the regents universities in the report for the quarter ending December 31, 2024."
1521,New Hampshire HB 1596 (AI Usage in Political Advertising),New Hampshire,False,False,"Prohibits the distribution of deepfake content created using artificial intelligence or generative AI within 90 days of an election if it involves candidates, election officials, or parties.

Exempts from the prohibition any media that includes a clear disclosure indicating manipulation by AI, specifying whether it is an image, video, or audio.

Allows affected candidates or election officials to seek legal action for injunctive relief or damages.

Excludes liability for platforms providing content from third parties, individuals unaware of deepfake nature, and bona fide news reports questioning the authenticity of materials.

Excludes satire or parody content that doesn't rely on AI.

Requires disclosures to be easily readable or audible based on the media type.

Specifies the act takes effect on August 1, 2024, with severability of provisions if any are found invalid."
1497,Hawaii SB 2687 (Deceptive Media),Hawaii,False,False,"Prohibits the reckless distribution of materially deceptive media, including deepfake and generative AI content, during election periods, to protect candidates' reputations and electoral prospects.

Establishes criminal penalties for violations, including petty misdemeanors, misdemeanors for repeat offenses, and class C felonies for intent to cause violence or harm.

Allows exceptions for broadcasters and online services that did not create the deceptive media, or if disclaimers indicate manipulation.

Mandates that disclaimers must be clearly visible and in the same language as the media, with specific requirements for video, image, and audio content.

Provides civil remedies for individuals or organizations harmed by deceptive media, including damages, attorney's fees, and injunctive relief.

Empowers the attorney general, campaign spending commission, and other authorities to enforce these provisions and seek injunctions.

Defines ""artificial intelligence"" and ""materially deceptive media"" for clarity and enforcement purposes."
1402,Colorado HB 1147 (Candidate Election Deepfake Disclosures),Colorado,False,False,"Prohibits the distribution of deepfakes concerning candidates for elective office without a clear disclosure, within 60 days before a primary or 90 days before a general election.

Requires a disclosure stating the content has been falsified if a deepfake is distributed.

Mandates that disclosures in visual and audio communications meet specific size and clarity standards.

Allows candidates affected by deepfakes to seek injunctive relief, damages, and other remedies against violators.

Exempts bona fide news, satire, and parody from the prohibition, as well as certain media and technology providers.

Obligates the Secretary of State to promulgate rules to enforce these provisions.

Permits civil penalties and administrative complaints for violations.

Establishes the act's effective date as July 1, 2024, with applicability to communications distributed thereafter."
1446,Tennessee SB 1711 (Use of AI Technology by Students),Tennessee,False,False,"Mandates the board of trustees of the University of Tennessee, the board of regents, and local governing boards of state universities to adopt AI usage policies for students, faculty, and staff by July 1, 2025.

Encourages public higher education institutions to collaborate on policy development and implementation for AI use.

Requires these boards to post policies online and submit them to respective education committees by July 1, 2025, with noncompliance leading to mandatory reporting to the joint government operations committee.

Obliges the adoption of AI policies for students, teachers, and staff in schools by the 2024-2025 school year, with annual compliance reports due to the Department of Education starting July 1, 2024.

Instructs public charter schools to implement AI policies by the 2024-2025 school year, with annual compliance reporting to the Department of Education beginning July 1, 2024.

Takes effect immediately upon becoming law, citing public welfare."
1420,Maryland  H 1128  (Talent Innovation Program and Fund ),Maryland,False,False,"Establishes the Talent Innovation Program in the Maryland Department of Labor to increase access to high-quality job training, with a focus on industries such as artificial intelligence.

Creates the Talent Innovation Fund as a special, nonlapsing fund to support the program, including job training and talent financing mechanisms.

Requires the program to conduct pilots, research, and stakeholder engagement to develop sustainable talent financing approaches.

Mandates an initial pilot program focused on the cybersecurity sector to expand regional cyber ranges for job training.

Authorizes the Department to provide grants and funding to various entities and individuals for training and support services.

Directs the State Treasurer to invest the fund's money, with interest earnings credited to the fund.

Compels the Department to adopt regulations and report annually on program activities and fund utilization to state leadership."
1538,Washington SB 5152 (Synthetic Media),Washington,False,False,"Defines ""synthetic media"" as manipulated images, audio, or video that create a false impression of a real individual's appearance, speech, or conduct.

Allows candidates to seek injunctive relief or damages if their appearance, speech, or conduct is altered using synthetic media in electioneering communications.

Requires disclosure for synthetic media, stating, ""This (image/video/audio) has been manipulated,"" with specific guidelines for visibility and audibility.

Places the burden of proof on plaintiffs to demonstrate synthetic media use by clear and convincing evidence.

Encourages courts to expedite proceedings related to synthetic media disputes.

Holds sponsors, but not mediums, liable unless mediums alter content or remove required disclosures.

Exempts interactive computer services from being treated as publishers of third-party content, except under specific conditions.

Mandates the public disclosure commission to adopt rules supporting this chapter without constituting violations under existing campaign finance laws."
1716,"Nebraska L 1284 (Teacher Incentive Programs), Sec. 2.",Nebraska,False,False,"Create the Dyslexia Research Grant Program, administered by the State Department of Education, to support research on AI-based writing assistance for individuals with dyslexia.

Allow privately owned businesses in Nebraska researching AI writing tools for dyslexia to apply for grants, using a prescribed form.

Limit the total grant awards to $500,000, intended to be funded by the Education Future Fund.

Require all grant funds to be used specifically for researching AI tools that use aggregate writing analytics to help develop literacy plans for dyslexic students.

Mandate notification of the Attorney General if grant funds are misused, prompting a civil action to recover funds, which are then credited back to the Education Future Fund.

Authorize the State Board of Education to adopt rules and regulations to implement the program."
1721,"Idaho HB 2472 (Managed Care Reform and Patient Rights Act), Sec. 30",Idaho,False,False,"Amends the Managed Care Reform and Patient Rights Act to require utilization review programs using algorithmic automated processes to ensure that only clinical peers make adverse determinations based on medical necessity.

Mandates these programs to register with the Department of Insurance every two years and provide proof of compliance with Health Utilization Management Standards or equivalent standards.

Requires licensed physicians with relevant board certifications to establish criteria for these automated processes and verify their accuracy.

Obliges health care plans to have appeals procedures, allowing appeals to be filed orally or in writing, with decisions rendered within specified timeframes.

Ensures confidentiality of patient-specific information obtained during utilization reviews, restricting access to authorized individuals.

Permits adverse determination appeals to an external independent review, with potential further appeals to the Department if found arbitrary or capricious.

Authorizes the Department to issue corrective actions or cease and desist orders for non-compliance."
1525,New York SB 1042 (Unlawful Dissemination of Intimate Images),New York,False,False,"Amends the penal law to include the unlawful dissemination or publication of intimate images created or altered by digitization.

Defines ""digitization"" as altering an image realistically using other persons' images or computer-generated images.

Requires intent to cause harm to the emotional, financial, or physical welfare of another person for the offense to occur.

Mandates that the actor knew or should have known that the person depicted did not consent to the dissemination or publication.

Repeals subdivision 2-a of section 245.15 of the penal law.

Specifies that the act takes effect on the sixtieth day after becoming law."
1526,New York SB 9678 (Materially Deceptive Media in Political Communications),New York,False,False,"Amends the election law to require disclosure for political communications using materially deceptive media.

Mandates visual disclosures to be legibly printed, stating ""This (image, video, or audio) has been manipulated.""

Requires audio disclosures to be stated clearly at the beginning, end, and periodically for messages longer than two minutes.

Exempts satire, bona fide news reporting with clear disclosures, stations with consistent disclaimer requirements, and platforms disseminating third-party content in good faith.

Permits candidates depicted in deceptive media to seek legal relief, including court costs, attorney fees, and injunctions against unauthorized dissemination.

Grants courts authority to provide preliminary relief to plaintiffs likely to succeed in proving violations in upcoming elections.

Places the burden of proof on plaintiffs to establish use of deceptive media by clear and convincing evidence.

Clarifies that federal law takes precedence over state requirements for media labeling in political communications."
276,Bill limiting use of AI in elections,Arizona,True,False,"Bans the use of artificial intelligence in the hardware or software used to (a) count, process, or adjudicate ballots, or (b) verify voters' affidavits, in Arizona. "
1152,"UNGA Resolution A/78/L.49 (""Seizing the opportunities of safe, secure and trustworthy artificial intelligence systems for sustainable development""",United Nations,False,False,"Resolves to bridge AI and digital divides globally and promote safe, secure, and trustworthy AI systems to achieve Sustainable Development Goals.

Encourages Member States and stakeholders to support regulatory frameworks for responsible AI, fostering innovation and equitable access to benefits.

Calls for cooperation to assist developing countries in accessing AI benefits through capacity building, digital literacy, and infrastructure.

Emphasizes the protection of human rights throughout AI systems' life cycles and urges cessation of AI use that violates international human rights law.

Promotes inclusive governance of AI, addressing global challenges while considering developing countries' needs.

Recognizes data's importance in AI development and urges fair data governance to harness AI potential for sustainable development.

Encourages continued international cooperation, research, and mapping of AI impacts to inform effective governance.

Calls upon UN entities to assess AI challenges and assist developing countries in capacity building for achieving Sustainable Development Goals."
